800
626	638	0
626	470	0
626	136	0
725	408	0
448	408	0
486	273	0
486	341	0
486	160	0
496	114	0
239	436	0
759	391	0
759	505	0
511	580	0
511	736	0
511	115	0
234	505	0
234	391	0
575	680	0
380	299	0
507	150	0
507	237	0
207	341	0
779	341	0
354	388	0
354	769	0
463	391	0
463	505	0
0	466	0
538	183	0
113	31	0
360	156	0
360	515	0
690	771	0
768	215	0
414	751	0
414	223	0
414	376	0
414	116	0
148	268	0
148	235	0
148	74	0
148	281	0
148	66	0
148	436	0
148	715	0
148	391	0
148	727	0
148	485	0
148	15	0
148	421	0
148	712	0
148	237	0
148	533	0
59	265	0
59	586	0
59	320	0
59	314	0
393	108	0
393	40	0
307	116	0
307	485	0
307	664	0
307	594	0
192	19	0
339	100	0
339	490	0
737	730	0
737	422	0
737	162	0
737	769	0
737	271	0
737	223	0
737	441	0
781	573	0
12	763	0
482	426	0
238	609	0
238	439	0
238	223	0
238	436	0
558	270	0
649	518	0
157	204	0
130	527	0
375	697	0
375	116	0
717	400	0
572	747	0
292	44	0
654	747	0
667	171	0
184	602	0
646	741	0
327	741	0
159	696	0
159	43	0
5	352	0
26	40	0
371	445	0
371	494	0
371	40	0
371	412	0
371	726	0
217	320	0
149	765	0
149	166	0
149	751	0
149	133	0
149	418	0
149	255	0
149	199	0
149	198	0
149	237	0
770	736	0
642	251	0
642	222	0
642	223	0
642	769	0
642	4	0
642	334	0
642	689	0
642	198	0
534	124	0
534	255	0
534	222	0
534	56	0
534	766	0
534	254	0
534	28	0
514	274	0
522	249	0
522	96	0
522	787	0
540	23	0
540	524	0
540	323	0
540	63	0
540	577	0
540	571	0
631	284	0
631	712	0
631	223	0
416	295	0
328	203	0
328	40	0
493	221	0
493	769	0
493	169	0
493	721	0
493	208	0
493	222	0
186	340	0
186	431	0
392	581	0
456	40	0
48	195	0
304	666	0
304	340	0
720	769	0
720	222	0
720	237	0
720	696	0
720	209	0
795	175	0
795	221	0
795	684	0
795	728	0
795	453	0
795	249	0
658	541	0
658	765	0
658	764	0
658	695	0
658	485	0
257	634	0
257	223	0
285	187	0
285	497	0
333	563	0
554	671	0
554	98	0
554	281	0
554	485	0
554	459	0
554	188	0
554	579	0
554	735	0
403	577	0
403	63	0
403	524	0
403	23	0
403	323	0
403	571	0
386	696	0
386	132	0
447	785	0
611	126	0
611	764	0
611	622	0
55	75	0
55	552	0
55	8	0
55	162	0
569	224	0
569	528	0
569	436	0
711	436	0
711	364	0
711	132	0
449	766	0
449	570	0
449	281	0
449	408	0
449	284	0
449	224	0
172	71	0
172	222	0
172	99	0
172	418	0
205	383	0
639	133	0
639	683	0
639	418	0
639	166	0
639	255	0
639	199	0
639	751	0
639	765	0
639	198	0
639	104	0
89	518	0
402	206	0
402	369	0
402	590	0
402	435	0
402	406	0
402	91	0
402	420	0
402	248	0
402	322	0
402	548	0
402	92	0
402	641	0
402	250	0
402	343	0
402	752	0
402	678	0
402	158	0
409	436	0
409	357	0
556	524	0
556	577	0
556	323	0
556	571	0
556	63	0
556	23	0
442	772	0
442	600	0
442	579	0
153	459	0
153	671	0
153	735	0
599	338	0
599	209	0
599	237	0
599	222	0
599	769	0
599	696	0
539	722	0
165	461	0
329	702	0
329	535	0
329	716	0
750	224	0
750	281	0
750	570	0
750	766	0
750	284	0
750	408	0
529	260	0
382	222	0
382	223	0
713	571	0
713	323	0
713	577	0
713	524	0
713	23	0
713	63	0
607	735	0
607	671	0
607	332	0
607	459	0
84	766	0
110	40	0
762	173	0
370	638	0
370	565	0
308	660	0
308	35	0
308	497	0
308	225	0
353	160	0
353	341	0
353	273	0
361	417	0
361	742	0
361	252	0
361	525	0
361	765	0
361	198	0
361	223	0
131	609	0
131	753	0
131	766	0
131	793	0
131	757	0
131	635	0
212	666	0
212	340	0
532	286	0
503	222	0
503	71	0
503	418	0
503	99	0
49	445	0
49	726	0
49	413	0
49	557	0
49	702	0
49	412	0
49	571	0
49	198	0
49	765	0
49	237	0
49	535	0
49	40	0
49	431	0
49	195	0
49	199	0
49	716	0
49	334	0
49	255	0
49	685	0
49	524	0
49	204	0
612	95	0
9	412	0
11	696	0
11	132	0
698	163	0
733	85	0
585	648	0
585	498	0
648	137	0
512	85	0
236	684	0
468	565	0
87	796	0
663	216	0
663	408	0
663	345	0
663	381	0
663	283	0
663	464	0
663	513	0
663	459	0
663	566	0
782	696	0
782	122	0
782	412	0
73	345	0
73	459	0
73	283	0
73	513	0
73	408	0
397	470	0
397	736	0
397	545	0
397	222	0
397	793	0
397	268	0
29	565	0
29	436	0
629	745	0
629	594	0
629	730	0
630	405	0
630	334	0
630	736	0
630	730	0
630	265	0
630	769	0
630	254	0
630	451	0
630	222	0
630	564	0
630	242	0
630	656	0
630	745	0
460	693	0
460	769	0
460	614	0
460	139	0
460	484	0
460	436	0
460	348	0
460	513	0
460	510	0
460	216	0
460	774	0
460	674	0
460	381	0
460	689	0
460	535	0
365	689	0
559	246	0
661	604	0
704	777	0
319	798	0
778	367	0
659	311	0
155	701	0
261	536	0
723	689	0
45	689	0
211	793	0
211	268	0
211	736	0
211	470	0
211	545	0
211	222	0
293	23	0
293	689	0
293	436	0
17	436	0
17	689	0
17	23	0
633	689	0
76	689	0
276	748	0
1	610	0
125	701	0
70	368	0
509	178	0
509	68	0
509	439	0
509	450	0
499	689	0
676	436	0
676	689	0
676	23	0
3	721	0
3	337	0
193	721	0
170	484	0
170	769	0
170	689	0
170	693	0
170	513	0
170	348	0
50	689	0
50	23	0
50	436	0
301	267	0
761	537	0
603	23	0
603	689	0
603	436	0
93	614	0
93	216	0
93	674	0
93	436	0
93	381	0
592	689	0
592	23	0
592	436	0
377	381	0
377	216	0
24	694	0
24	368	0
24	518	0
24	436	0
24	689	0
24	543	0
24	634	0
24	23	0
24	758	0
783	600	0
477	600	0
161	600	0
434	600	0
46	600	0
519	600	0
675	600	0
596	277	0
596	635	0
350	342	0
350	600	0
350	419	0
350	699	0
335	419	0
335	699	0
335	600	0
335	342	0
219	410	0
516	60	0
190	237	0
724	445	0
724	175	0
724	376	0
724	232	0
724	568	0
724	769	0
724	128	0
724	77	0
724	222	0
724	732	0
724	279	0
724	39	0
724	674	0
673	487	0
67	487	0
240	487	0
576	487	0
773	677	0
773	358	0
553	97	0
743	487	0
373	229	0
